Title,Price,Location,Link
Trianglelab MR85ZZ Bearing - 5X8X2.5mm for DDB Extruder,N/A,Delivery,https://www.olx.com.pk/item/trianglelab-mr85zz-bearing-5x8x2-5mm-for-ddb-extruder-iid-ev347130-1
4 Pcs Adjustable Hoop 1 Inch Garden Pipe Size Fastening Clip Bracket Tie Worm Drive Hose Clamp Hose,N/A,Delivery,https://www.olx.com.pk/item/4-pcs-adjustable-hoop-1-inch-garden-pipe-size-fastening-clip-bracket-tie-worm-drive-hose-clamp-hose-iid-ev455241-1
Original Usa X 96 Android Box 8 Gb Ram 128 Gb Storage,N/A,Delivery,https://www.olx.com.pk/item/original-usa-x-96-android-box-8-gb-ram-128-gb-storage-iid-ev534136-1
"Pack of 3 Dumpling Molds , Samosa Shaper ,Momo,s mold",N/A,Delivery,https://www.olx.com.pk/item/pack-of-3-dumpling-molds-samosa-shaper-momo-s-mold-iid-ev532438-1
Best Printer & Photocopier Solutions in Karachi Sale & Rental RA Trade,N/A,Featured,https://www.olx.com.pk/item/best-printer-photocopier-solutions-in-karachi-sale-rental-ra-trade-iid-1112423323
HP Victus 15,N/A,Featured,https://www.olx.com.pk/item/hp-victus-15-iid-1109727944
Gaming PC (Read Post For details ),N/A,"Jora Pull, Lahore•",https://www.olx.com.pk/item/gaming-pc-read-post-for-details-iid-1113346247
dell Inspiron 4gb ram 500gb rom,N/A,"Others, Faisalabad•",https://www.olx.com.pk/item/dell-inspiron-4gb-ram-500gb-rom-iid-1113346244
care cooking range with stainless steel deep fryer and metal top,N/A,"Madina Colony, Lahore•",https://www.olx.com.pk/item/care-cooking-range-with-stainless-steel-deep-fryer-and-metal-top-iid-1113346243
4 no Phoenix battery very good condition sale,N/A,"Others, Kot Addu•",https://www.olx.com.pk/item/4-no-phoenix-battery-very-good-condition-sale-iid-1113346226
Water dispenser Condition Full okay,N/A,"Others, Multan•",https://www.olx.com.pk/item/water-dispenser-condition-full-okay-iid-1113346206
فوڈ کٹنگ مشین برائے فروخت,N/A,"Ghaziabad, Karachi•",https://www.olx.com.pk/item/-iid-1113346200
Urgent Air Cool For Sale,N/A,"PIA Housing Scheme - Block E, Lahore•",https://www.olx.com.pk/item/urgent-air-cool-for-sale-iid-1113346184
HP laptop for sale,N/A,"Noor Pur Road, Bahawalpur•",https://www.olx.com.pk/item/hp-laptop-for-sale-iid-1113346181
Dawlance Microwave For Sale,N/A,"PWD Colony, Rawalpindi•",https://www.olx.com.pk/item/dawlance-microwave-for-sale-iid-1113346171
M-15 Game Stick 3.0 Wireless Gaming Console with 2 Controllers,N/A,•,https://www.olx.com.pk/item/m-15-game-stick-30-wireless-gaming-console-with-2-controllers-iid-1113346170
samsung 32 inch led tv/4k UHD/ Minor line on screen perfect working,N/A,"Cantt, Sialkot•",https://www.olx.com.pk/item/samsung-32-inch-led-tv4k-uhd-minor-line-on-screen-perfect-working-iid-1113120841
ORIENT 1 TON AC NON INVERTOR,N/A,"Kot Khawaja Saeed, Lahore•",https://www.olx.com.pk/item/orient-1-ton-ac-non-invertor-iid-1113346162
3 Ceiling Fans (2Copper+ 1Silver),N/A,"KLP Road, Sadiqabad•",https://www.olx.com.pk/item/3-ceiling-fans-2copper-1silver-iid-1113346115
Ezviz E6c New Box Pack,N/A,"Gulshan-e-Haram, Faisalabad•",https://www.olx.com.pk/item/ezviz-e6c-new-box-pack-iid-1113346113
Asus ROG Strix G16 Gaming Laptop -  NVIDIA RTX 4060 deliver ho jaega,N/A,"Bahria Expressway, Rawalpindi•",https://www.olx.com.pk/item/asus-rog-strix-g16-gaming-laptop-nvidia-rtx-4060-deliver-ho-jaega-iid-1113346106
Dell Latitude 3540 - i5 13th gen - 10 cores - 16gb - Laptop,N/A,Featured,https://www.olx.com.pk/item/dell-latitude-3540-i5-13th-gen-10-cores-16gb-laptop-iid-1111096926
Loncin LC4900 DDC Generator for sale,N/A,Featured,https://www.olx.com.pk/item/loncin-lc4900-ddc-generator-for-sale-iid-1113017917
"IP Phones For Sale – Cisco, Polycom, Avaya, Grandstream, Fanvil",N/A,Featured,https://www.olx.com.pk/item/ip-phones-for-sale-cisco-polycom-avaya-grandstream-fanvil-iid-1112803524
Anex Microwave oven,N/A,Featured,https://www.olx.com.pk/item/anex-microwave-oven-iid-1112018640
Fortinet | Juniper | Huawei Firewalls for Sale | Network Security,N/A,Featured,https://www.olx.com.pk/item/fortinet-juniper-huawei-firewalls-for-sale-network-security-iid-1112797931
M25 Wireless Earbuds by ALI's Electronics,N/A,Buy with Delivery,https://www.olx.com.pk/item/m25-wireless-earbuds-by-ali-s-electronics-iid-ev440852-1
2.4G Wireless Controller Gamepad Wireless Game Stick Lite 4K Retro Console with 2 Wireless Controllers,N/A,Delivery,https://www.olx.com.pk/item/2-4g-wireless-controller-gamepad-wireless-game-stick-lite-4k-retro-console-with-2-wireless-controllers-iid-ev480008-1
Digital DC Voltmeter Ammeter 10A 100V | Dual LED Display,N/A,Delivery,https://www.olx.com.pk/item/digital-dc-voltmeter-ammeter-10a-100v-dual-led-display-iid-ev516689-1
Mini Portable Outdoor Flashlight LED Flashlights High Lumens Three Eyed Rechargeable Lightning For Outdoor Plastic Body,N/A,Delivery,https://www.olx.com.pk/item/mini-portable-outdoor-flashlight-led-flashlights-high-lumens-three-eyed-rechargeable-lightning-for-outdoor-plastic-body-iid-ev445487-1
PakJAStore Ceiling Mount For 32-70 Inch TV (NB T560-15),N/A,Delivery,https://www.olx.com.pk/item/pakjastore-ceiling-mount-for-32-70-inch-tv-nb-t560-15-iid-ev397672-1
Weifeng WT-330A Portable Lightweight Tripod Stand 3-Section Aluminum Legs,N/A,Delivery,https://www.olx.com.pk/item/weifeng-wt-330a-portable-lightweight-tripod-stand-3-section-aluminum-legs-iid-ev248624-1
Electric Kettle Water Boiler Stainless Steel body Portable Kitchen Appliances automatic Tea coffee warmer instant heating pot 02 Liters,N/A,Delivery,https://www.olx.com.pk/item/electric-kettle-water-boiler-stainless-steel-body-portable-kitchen-appliances-automatic-tea-coffee-warmer-instant-heating-pot-02-liters-iid-ev532236-1
Laptop Top Skins Matt 17 Inch -  Transparent Skin,N/A,Delivery,https://www.olx.com.pk/item/laptop-top-skins-matt-17-inch-transparent-skin-iid-ev355604-1
Xiaomi Redmi Mi TV Box S 4K (2nd Gen) by ALI's Electronics,N/A,Delivery,https://www.olx.com.pk/item/xiaomi-redmi-mi-tv-box-s-4k-2nd-gen-by-ali-s-electronics-iid-ev445469-1
Complete CCTV Camera System |  Security Solutions | Best Quality Setup,N/A,Featured,https://www.olx.com.pk/item/complete-cctv-camera-system-security-solutions-best-quality-setup-iid-1112767611
"LED | Tv 32"" inch | 4k UHD | TV | Border Less | Unbreakable Panel",N/A,Featured,https://www.olx.com.pk/item/led-tv-32-inch-4k-uhd-tv-border-less-unbreakable-panel-iid-1112058452
2 AC 0.75 ton for sell,N/A,"Gulshan-e-Iqbal, Karachi•",https://www.olx.com.pk/item/2-ac-075-ton-for-sell-iid-1113346098
VR Gun Handles / Controllers – Premium Feel – 10/10 Condition,N/A,"New Amir Town, Lahore•",https://www.olx.com.pk/item/vr-gun-handles-controllers-premium-feel-1010-condition-iid-1112315482
Bobo VR Battery Pack – 10/10 Condition,N/A,"New Amir Town, Lahore•",https://www.olx.com.pk/item/bobo-vr-battery-pack-1010-condition-iid-1112315413
SimTek Solar + PowerSafe PSU + Sonoff WiFi Switch + SCR Speed dimmer,N/A,"Cantt, Bannu•",https://www.olx.com.pk/item/simtek-solar-powersafe-psu-sonoff-wifi-switch-scr-speed-dimmer-iid-1112121803
juicer machine,N/A,"Al Masoom Town, Faisalabad•",https://www.olx.com.pk/item/juicer-machine-iid-1113346089
Growatt Hope 5.5L-A1 51.2V LiFePO4 Lithium Battery 5.5KW,N/A,"Al-Rehmat Housing, Lahore•",https://www.olx.com.pk/item/growatt-hope-55l-a1-512v-lifepo4-lithium-battery-55kw-iid-1113346088
Electric water cooler/ water cooler/ inverter Electric water cooler,N/A,"Cavalry Ground, Lahore•",https://www.olx.com.pk/item/electric-water-cooler-water-cooler-inverter-electric-water-cooler-iid-1113346087
ups ha complet copper ma,N/A,"Shah Latif Town, Karachi•",https://www.olx.com.pk/item/ups-ha-complet-copper-ma-iid-1113346073
HDMI GameStick Lite 4K - Wireless Dual Controllers - 2.4G - Brand New,N/A,•,https://www.olx.com.pk/item/hdmi-gamestick-lite-4k-wireless-dual-controllers-24g-brand-new-iid-1113346071
Sony Playstation PS5 game 1TP WhatsApp Par Rabta Karo,N/A,"Rahim Karim Town, Okara•",https://www.olx.com.pk/item/sony-playstation-ps5-game-1tp-whatsapp-par-rabta-karo-iid-1113346067
Kenwood Haier TCL Samsung orient gree dawlance remote control,N/A,"Saddar, Lahore•",https://www.olx.com.pk/item/kenwood-haier-tcl-samsung-orient-gree-dawlance-remote-control-iid-1113346060
Sony Playstation PS5 game 1TP WhatsApp Par Rabta Karo,N/A,"Kacha Sadiqabad Road, Rahimyar Khan•",https://www.olx.com.pk/item/sony-playstation-ps5-game-1tp-whatsapp-par-rabta-karo-iid-1113346051
Gree dowlanc AC for Sale (1.5 Ton Each) – As It Is (Gas Leakage Issue),N/A,•,https://www.olx.com.pk/item/gree-dowlanc-ac-for-sale-15-ton-each-as-it-is-gas-leakage-issue-iid-1113346046
Dell Latitude 9450 Laptop | BIOS Setup Screen,N/A,Featured,https://www.olx.com.pk/item/dell-latitude-9450-laptop-bios-setup-screen-iid-1112808486
Freezer/Dawlance 2 door freezer /Refrigerator/Dawlance Freezer,N/A,Featured,https://www.olx.com.pk/item/freezerdawlance-2-door-freezer-refrigeratordawlance-freezer-iid-1113313450
Lenovo Thinkpad T14 Ryzen 4650U | 5650U 8 & 16/256 Performance Laptop,N/A,Featured,https://www.olx.com.pk/item/lenovo-thinkpad-t14-ryzen-4650u-5650u-8-16256-performance-laptop-iid-1110932362
Hp EliteBook 840 G6 Touch Core-i5 8th Gen Laptop,N/A,Featured,https://www.olx.com.pk/item/hp-elitebook-840-g6-touch-core-i5-8th-gen-laptop-iid-1110979197
Motorola | Hyt | Walkie Talkie | Wirless Set | Radio \ Baofeng,N/A,Featured,https://www.olx.com.pk/item/motorola-hyt-walkie-talkie-wirless-set-radio-baofeng-iid-1080030567
2-in-1 Portable Space Fan Heater and Air Circulator for All Seasons with Auto Shut-Off and Overheat Protection,N/A,Buy with Delivery,https://www.olx.com.pk/item/2-in-1-portable-space-fan-heater-and-air-circulator-for-all-seasons-with-auto-shut-off-and-overheat-protection-iid-ev493654-1
Jmary MT-65 Carbon Fiber Stick for Action Cameras - 3 Meters Long,N/A,Delivery,https://www.olx.com.pk/item/jmary-mt-65-carbon-fiber-stick-for-action-cameras-3-meters-long-black-iid-ev298310-1
Portable Lemon and Orange Handheld Fruit Juicer - Durable Manual Kitchen Device for Squeezing Soft Fruits,N/A,Delivery,https://www.olx.com.pk/item/portable-lemon-and-orange-handheld-fruit-juicer-durable-manual-kitchen-device-for-squeezing-soft-fruits-iid-ev383433-1
"Macbook Air 13-Inch Screen Protector for Models A2179, A2337, A1932 (2018, 2019, 2020)",N/A,Delivery,https://www.olx.com.pk/item/macbook-air-13-inch-screen-protector-for-models-a2179-a2337-a1932-2018-2019-2020-iid-ev273891-1
Best Tweeter For Speaker High-Power Component Sound Tweeter 2 Pcs,N/A,Delivery,https://www.olx.com.pk/item/best-tweeter-for-speaker-high-power-component-sound-tweeter-2-pcs-iid-ev420842-1
Original Premium X Ku Band LNB | Very Strong Signal Quality,N/A,Delivery,https://www.olx.com.pk/item/original-premium-x-ku-band-lnb-very-strong-signal-quality-iid-ev420750-1
Expandable Adjustable Storage Basket for Fridges - Plastic Food Organizer Tray,N/A,Delivery,https://www.olx.com.pk/item/expandable-adjustable-storage-basket-for-fridges-plastic-food-organizer-tray-iid-ev285883-1
Panasonic Electric kettle . kitchen Electric kettle,N/A,Delivery,https://www.olx.com.pk/item/panasonic-electric-kettle-kitchen-electric-kettle-iid-ev492247-1
3.7 Volt BT Speaker Circuit Record Module MP3 Player PCBA USB Circuit Decoder Music Board For KTS MP3 Players,N/A,Delivery,https://www.olx.com.pk/item/3-7-volt-bt-speaker-circuit-record-module-mp3-player-pcba-usb-circuit-decoder-music-board-for-kts-mp3-players-iid-ev462055-1
Lenovo ThinkPad T480 | Core i7 8th Gen | 8GB RAM | 256GB NVMe SSD,N/A,Featured,https://www.olx.com.pk/item/lenovo-thinkpad-t480-core-i7-8th-gen-8gb-ram-256gb-nvme-ssd-iid-1113048475
"Dell Inspiron x360  , DELL LAPTOP",N/A,Featured,https://www.olx.com.pk/item/dell-inspiron-x360-dell-laptop-iid-1113290037
Solar Inverter/8kv/high capacity/inverter,N/A,Featured,https://www.olx.com.pk/item/solar-inverter8kvhigh-capacityinverter-iid-1113160835
Tower Case (i5 Gen7),N/A,"Bakhtey Wala, Gujranwala•",https://www.olx.com.pk/item/tower-case-i5-gen7-iid-1113346038
Sony Playstation PS5 game 1TP WhatsApp Par Rabta Karo,N/A,"Green Town, Sahiwal•",https://www.olx.com.pk/item/sony-playstation-ps5-game-1tp-whatsapp-par-rabta-karo-iid-1113346036
Samsung MS9796 Large Micrwave Oven Original,N/A,•,https://www.olx.com.pk/item/samsung-ms9796-large-micrwave-oven-original-iid-1112326472
"we purchase used new AC ,sale and purchase,Ac Dc",N/A,"College Road, Lahore•",https://www.olx.com.pk/item/we-purchase-used-new-ac-sale-and-purchaseac-dc-iid-1083289555
New Qima Machine,N/A,"TIP Housing Society, Haripur•",https://www.olx.com.pk/item/new-qima-machine-iid-1113346033
sasti fridge,N/A,"Fazaia Housing Scheme, Islamabad•",https://www.olx.com.pk/item/sasti-fridge-iid-1113346023
icecream Display freezer made in itely,N/A,•,https://www.olx.com.pk/item/icecream-display-freezer-made-in-itely-iid-1113345999
fronus 6kw,N/A,"Misri Khan, Hafizabad•",https://www.olx.com.pk/item/fronus-6kw-iid-1113345986
Sony Playstation PS5 game 1TP WhatsApp Par Rabta Karo,N/A,"Aziz Bhatti Town, Sargodha•",https://www.olx.com.pk/item/sony-playstation-ps5-game-1tp-whatsapp-par-rabta-karo-iid-1113345981
Jumbo size,N/A,"Jhangi Syedan, Islamabad•",https://www.olx.com.pk/item/jumbo-size-iid-1112366663
brand new oven toaster for sale,N/A,"Korangi Road, Karachi•",https://www.olx.com.pk/item/brand-new-oven-toaster-for-sale-iid-1112363044
Gaming pc core 6th ryzen 5 3600,N/A,•,https://www.olx.com.pk/item/gaming-pc-core-6th-ryzen-5-3600-iid-1109401288
spices container,N/A,"Ali Town, Lahore•",https://www.olx.com.pk/item/spices-container-iid-1065671239
Haier double door inverter,N/A,Featured,https://www.olx.com.pk/item/haier-double-door-inverter-iid-1113224622
Dell 5320 Latitude | i5 11th Gen | 16GB/256GB  | Laptop for Sale,N/A,Featured,https://www.olx.com.pk/item/macbook-pro-2015-8gb-ram-256gb-ssd-laptop-for-sale-iid-1108203514
Opplex Starshare IPTV IPTV | Starshare | B1g | 5G IPTV mega4k IPTV,N/A,Featured,https://www.olx.com.pk/item/opplex-starshare-iptv-iptv-starshare-b1g-5g-iptv-mega4k-iptv-iid-1112811392
Full Sound System Imported  Technics Speakers  High Power Sound,N/A,Featured,https://www.olx.com.pk/item/full-sound-system-imported-technics-speakers-high-power-sound-iid-1112868562
washer & Dray,N/A,Featured,https://www.olx.com.pk/item/washer-dray-iid-1113335318
"IPTV Opplex IPTV , Mega, Geo, B1G, Starshare, Crystal, Dino, 5G IPTV",N/A,Featured,https://www.olx.com.pk/item/iptv-opplex-iptv-mega-geo-b1g-starshare-crystal-dino-5g-iptv-iid-1105606371
Antibacterial and Moisture-Resistant Refrigerator Pad - 1 Roll (30x150 cm),N/A,Buy with Delivery,https://www.olx.com.pk/item/antibacterial-and-moisture-resistant-refrigerator-pad-1-roll-30x150-cm-iid-ev449758-1
Stainless Steel Watermelon and Melon Cutter Slicer Kitchen Tool,N/A,Delivery,https://www.olx.com.pk/item/stainless-steel-watermelon-and-melon-cutter-slicer-kitchen-tool-iid-ev276465-1
Flame Simmer Ring Heat Diffuser with Wooden Handle,N/A,Delivery,https://www.olx.com.pk/item/flame-simmer-ring-heat-diffuser-with-wooden-handle-iid-ev492386-1
Grey Universal Laptop Back Protector with Steel Texture,N/A,Delivery,https://www.olx.com.pk/item/grey-universal-laptop-back-protector-with-steel-texture-iid-ev274780-1
Jmary MK-85 Rotating Foldable Desktop Laptop Stand,N/A,Delivery,https://www.olx.com.pk/item/jmary-mk-85-rotating-foldable-desktop-laptop-stand-iid-ev490422-1
High Quality Desk Fan Standing Stick Air Humidifier USB 2in1 in pakistan,N/A,Delivery,https://www.olx.com.pk/item/high-quality-desk-fan-standing-stick-air-humidifier-usb-2in1-in-pakistan-iid-ev360937-1
Sun Halogen Electric Dish Heater with 300/600 Watt Heat Settings,N/A,Delivery,https://www.olx.com.pk/item/sun-halogen-electric-dish-heater-with-300-600-watt-heat-settings-iid-ev229410-1
"Anti Cutter Big, Paper Cutter - Multi color",N/A,Delivery,https://www.olx.com.pk/item/anti-cutter-big-paper-cutter-multi-color-iid-ev214591-1
"LED Smart Sensor Light, Rechargeable Model With Long Time Life, Human Body Sensor Switch, For Bedroom, Wardrobe, Cabinet, Staircase, Balcony Room Decoration, Magnetic Plate Connection,",N/A,Delivery,https://www.olx.com.pk/item/led-smart-sensor-light-rechargeable-model-with-long-time-life-human-body-sensor-switch-for-bedroom-wardrobe-cabinet-staircase-balcony-room-decoration-magnetic-plate-connection-iid-ev421462-1
EA Sports FC 26 – PS4 & PS5 Version Available,N/A,Featured,https://www.olx.com.pk/item/ea-sports-fc-26-ps4-ps5-version-available-iid-1107904417
3 Burner stove and oven with hot case,N/A,Featured,https://www.olx.com.pk/item/3-burner-stove-and-oven-with-hot-case-iid-1106172767
ultrasound machine,N/A,"Nawab Town, Lahore•",https://www.olx.com.pk/item/ultrasound-machine-iid-1065311099
Sony Playstation PS5 game 1TP WhatsApp Par Rabta Karo,N/A,•,https://www.olx.com.pk/item/sony-playstation-ps5-game-1tp-whatsapp-par-rabta-karo-iid-1113345969
1.5 ton Haier DC invarter,N/A,•,https://www.olx.com.pk/item/15-ton-haier-dc-invarter-iid-1113345968
Canon 50mm Ef Lens 1:1.8 STM,N/A,"Tench Bhata, Rawalpindi•",https://www.olx.com.pk/item/canon-50mm-ef-lens-118-stm-iid-1113345967
Sony Playstation PS5 game 1TP WhatsApp Par Rabta Karo,N/A,"Others, Taxila•",https://www.olx.com.pk/item/sony-playstation-ps5-game-1tp-whatsapp-par-rabta-karo-iid-1113345960
dish antenna network tv service 03020111515,N/A,"Canal Fort II, Lahore•",https://www.olx.com.pk/item/dish-antenna-network-tv-service-03020111515-iid-1113345954
"MacBook Air M1, 8/256 with full box, Check warranty available",N/A,"Lalarukh Colony, Wah•",https://www.olx.com.pk/item/macbook-air-m1-8256-with-full-box-check-warranty-available-iid-1112368867
Lenovo ThinkBook 14 Gen 2 Core i7 11th gen 16gb ram Metal Body laptop,N/A,"Mughalpura, Lahore•",https://www.olx.com.pk/item/lenovo-thinkbook-14-gen-2-core-i7-11th-gen-16gb-ram-metal-body-laptop-iid-1112287996
Lenovo ThinkCentre AIO | Intel Core i3-2120 | 4GB RAM | 250GB HDD,N/A,"Airport Housing Society, Rawalpindi•",https://www.olx.com.pk/item/lenovo-thinkcentre-aio-intel-core-i3-2120-4gb-ram-250gb-hdd-iid-1112225885
full size Singer company gas water gyser,N/A,•,https://www.olx.com.pk/item/full-size-singer-company-gas-water-gyser-iid-1111051433
Tesla 45 Galen gesser for sale/ like new / 3 4  month used,N/A,Featured,https://www.olx.com.pk/item/tesla-45-galen-gesser-for-sale-like-new-3-4-month-used-iid-1112901970
Macbook pro 2019 toch bar,N/A,Featured,https://www.olx.com.pk/item/macbook-pro-2019-toch-bar-iid-1113267666
Cctv camera in 2 year Warranty/Complete pkg installation/cctv security,N/A,Featured,https://www.olx.com.pk/item/cctv-camera-in-2-year-warrantycomplete-pkg-installationcctv-security-iid-1095896512
HP core i5 2.67ghz laptop 4gb ram 320gb rom 7 days warranty,N/A,Featured,https://www.olx.com.pk/item/hp-core-i5-267ghz-laptop-4gb-ram-320gb-rom-7-days-warranty-iid-1112649125
We buy Window AC / Split AC / Scrap AC / DC Inverter / Chiller AC,N/A,Featured,https://www.olx.com.pk/item/we-buy-window-ac-split-ac-scrap-ac-dc-inverter-chiller-ac-iid-1111843435
Jmary MT-21 Adjustable Extension Arm Stand,N/A,Buy with Delivery,https://www.olx.com.pk/item/jmary-mt-21-adjustable-extension-arm-stand-iid-ev251721-1
Mini Sewing Kit Box with Accessories in Assorted Colors,N/A,Delivery,https://www.olx.com.pk/item/mini-sewing-kit-box-with-accessories-in-assorted-colors-iid-ev359463-1
Portable Mini USB Rechargeable Fan with Battery for Air Cooling,N/A,Delivery,https://www.olx.com.pk/item/portable-mini-usb-rechargeable-fan-with-battery-for-air-cooling-iid-ev450989-1
"Original KTS-1337 Original 3-Inch Portable Wireless Bluetooth Speaker with USB, Micro SD speaker FM Radio & Vibrant LED SPEAKER Lights",N/A,Delivery,https://www.olx.com.pk/item/original-kts-1337-original-3-inch-portable-wireless-bluetooth-speaker-with-usb-micro-sd-speaker-fm-radio-vibrant-led-speaker-lights-iid-ev535575-1
Protective Cover For TCL Remote Control Remote Guard Protective Cover For TCL,N/A,Delivery,https://www.olx.com.pk/item/protective-cover-for-tcl-remote-control-remote-guard-protective-cover-for-tcl-iid-ev521178-1
Orient T3 IoT DC Inverter Air conditioner Divine 18X 1.5 Ton,N/A,Delivery,https://www.olx.com.pk/item/orient-t3-iot-dc-inverter-air-conditioner-divine-18x-1-5-ton-iid-ev471888-1
Phlps TV Remote Control For Old Model Of Phlps,N/A,Delivery,https://www.olx.com.pk/item/phlps-tv-remote-control-for-old-model-of-phlps-iid-ev420745-1
New Flawless Eyebrow Upper Lips Hair Remover Eyebrow Trimmer - Rechargeable,N/A,Delivery,https://www.olx.com.pk/item/new-flawless-eyebrow-upper-lips-hair-remover-eyebrow-trimmer-rechargeable-iid-ev479974-1
AC / split AC / Window. AC / inverter AC / ac sale purchased,N/A,Featured,https://www.olx.com.pk/item/ac-split-ac-window-ac-inverter-ac-ac-sale-purchased-iid-1094451871
SIEMENS SINAMIC S120 DRIVES KW/ AMPERE VFD INVERTER,N/A,Featured,https://www.olx.com.pk/item/siemens-sinamic-s120-drives-kw-ampere-vfd-inverter-iid-1113162282
HP Elite book Available On Easy Installment Plan  (Only For Lahore),N/A,Featured,https://www.olx.com.pk/item/hp-elite-book-available-on-easy-installment-plan-only-for-lahore-iid-1113326649
CD and DVD player Remote control and Audio video Cable,N/A,"Korangi Road, Karachi•",https://www.olx.com.pk/item/cd-and-dvd-player-remote-control-and-audio-video-cable-iid-1106789868
TELECOM CABLE 2 PAIRS PURE COPPER 0.5MM,N/A,"Satellite Town, Gujranwala•",https://www.olx.com.pk/item/telecom-cable-2-pairs-pure-copper-05mm-iid-1113345938
HAIRE LCD 32 INCH,N/A,"Shah Latif Town, Karachi•",https://www.olx.com.pk/item/haire-lcd-32-inch-iid-1113345937
icecream Display freezer made in itely,N/A,"Blue Area, Islamabad•",https://www.olx.com.pk/item/icecream-display-freezer-made-in-itely-iid-1113345931
Kuler Good Condition,N/A,"Qadri Colony Kouray, Lahore•",https://www.olx.com.pk/item/kuler-good-condition-iid-1113345928
Philips Hoover power 7,N/A,•,https://www.olx.com.pk/item/philips-hoover-power-7-iid-1113345927
Ceiling Fan for sale,N/A,"Green Town, Gujranwala•",https://www.olx.com.pk/item/ceiling-fan-for-sale-iid-1113345924
Spin dryer used like new,N/A,"PASSCO Housing Society, Lahore•",https://www.olx.com.pk/item/spin-dryer-used-like-new-iid-1113345899
almost new routers no use further urgent sell,N/A,"Naseerabad, Karachi•",https://www.olx.com.pk/item/almost-new-routers-no-use-further-urgent-sell-iid-1113345891
0.5 ton AC /Window AC/Midea AC/used AC/room cooler/toshiba ac/ 1 ton,N/A,"Aashiana Road, Lahore•",https://www.olx.com.pk/item/05-ton-ac-window-acmidea-acused-acroom-coolertoshiba-ac-1-ton-iid-1112341674
Midea 1 ton AC/ mini AC/ cantaner AC/ used AC / window inverter AC,N/A,"Garden Town Main Boulevard, Lahore•",https://www.olx.com.pk/item/midea-1-ton-ac-mini-ac-cantaner-ac-used-ac-window-inverter-ac-iid-1112341464
16gb ddr3 ram server and workstation,N/A,"Satellite Town - Block A, Rawalpindi•",https://www.olx.com.pk/item/16gb-ddr3-ram-server-and-workstation-iid-1112122598
NEW Meta Quest 3s - 128 / 258 GB MetaQuest 3 VR Game - 512 GB - Oculus,N/A,Featured,https://www.olx.com.pk/item/new-meta-quest-3s-128-258-gb-metaquest-3-vr-game-512-gb-oculus-iid-1082188243
Mackbook Neo 8GB RAM 256GB SSD brand New Box Packed Non Active,N/A,Featured,https://www.olx.com.pk/item/mackbook-neo-8gb-ram-256gb-ssd-brand-new-box-packed-non-active-iid-1112996152
HOME THEATRE SYSTEM 7.1 (ORIGINAL ONKYO),N/A,Featured,https://www.olx.com.pk/item/home-theatre-system-71-original-onkyo-iid-1113105110
Fronus solar inverter hybrid 6200w,N/A,Featured,https://www.olx.com.pk/item/fronus-solar-inverter-hybrid-6200w-iid-1113318744
Mobile Camera Tripod Stand Yt-228,N/A,Buy with Delivery,https://www.olx.com.pk/item/mobile-camera-tripod-stand-yt-228-iid-ev248645-1
SatCom Single Pin LNB High Signl Qulaity KU Band Universal Single LNBF High Gain Waterproof LNBF,N/A,Delivery,https://www.olx.com.pk/item/satcom-single-pin-lnb-high-signl-qulaity-ku-band-universal-single-lnbf-high-gain-waterproof-lnbf-iid-ev420545-1
7-in-1 Computer Keyboard and Earphone Cleaning Kit for AirPods and Headsets,N/A,Delivery,https://www.olx.com.pk/item/7-in-1-computer-keyboard-and-earphone-cleaning-kit-for-airpods-and-headsets-iid-ev323256-1
Body Cap & Rear Lens Cap Cover for Canon EOS R6 EOS R5 EOS R EOS RP EOS R3 EOS R7 EOS R10 EOS R6 Mark ii More Canon RF Mount and,N/A,Delivery,https://www.olx.com.pk/item/body-cap-rear-lens-cap-cover-for-canon-eos-r6-eos-r5-eos-r-eos-rp-eos-r3-eos-r7-eos-r10-eos-r6-mark-ii-more-canon-rf-mount-and-iid-ev532246-1
"Round Rocker ON/OFF Switch, 20mm Panel Mount, Red Button, 2-Pin",N/A,Delivery,https://www.olx.com.pk/item/round-rocker-on-off-switch-20mm-panel-mount-red-button-2-pin-iid-ev532188-1
Mini Meat Grinder Mini Electric Mixer Multipurpose Food Processor Anti Slip Food Mincing Machine Wireless Portable Food Mixer 300ml Rechargeable Kitchen Chopping Gadget,N/A,Delivery,https://www.olx.com.pk/item/mini-meat-grinder-mini-electric-mixer-multipurpose-food-processor-anti-slip-food-mincing-machine-wireless-portable-food-mixer-300ml-rechargeable-kitchen-chopping-gadget-iid-ev512907-1
"Hilti Hammer Drill 28mm with Copper Windings, 800W",N/A,Delivery,https://www.olx.com.pk/item/hilti-hammer-drill-28mm-with-copper-windings-800w-iid-ev517458-1
"Laptop Stand for Desk Adjustable Desk/Table Laptop Stand, Foldable Ergonomic Gaming Laptop Stand With Anti Slip Rubbers, Compatible with MacBook Air/Pro, Dell XPS, HP, All Laptops KS",N/A,Delivery,https://www.olx.com.pk/item/laptop-stand-for-desk-adjustable-desk-table-laptop-stand-foldable-ergonomic-gaming-laptop-stand-with-anti-slip-rubbers-compatible-with-macbook-air-pro-dell-xps-hp-all-laptops-ks-iid-ev243415-1
G2389 Wheel Mini Portable Wireless Speaker | RGB LED,N/A,Delivery,https://www.olx.com.pk/item/g2389-wheel-mini-portable-wireless-speaker-rgb-led-iid-ev512783-1
